# Synthetic data generated for this project from a fixed seed. Not market data and not a price history of any real security.
# Variant index 13 carries a planted daily mean of 0.00095; the rest are noise.
date,sma_3_30,sma_5_30,sma_8_30,sma_10_30,sma_13_30,sma_15_30,sma_20_30,sma_25_30,sma_3_60,sma_5_60,sma_8_60,sma_10_60,sma_13_60,sma_15_60,sma_20_60,sma_25_60,sma_3_90,sma_5_90,sma_8_90,sma_10_90,sma_13_90,sma_15_90,sma_20_90,sma_25_90,sma_3_120,sma_5_120,sma_8_120,sma_10_120,sma_13_120,sma_15_120,sma_20_120,sma_25_120,sma_3_150,sma_5_150,sma_8_150,sma_10_150,sma_13_150,sma_15_150,sma_20_150,sma_25_150
2021-01-18,-0.00269261,-0.00287404,-0.01283612,-0.00988169,-0.00204144,0.00805542,0.00661697,-0.00896439,-0.00333247,-0.01194256,-0.01778409,0.00174383,0.00052098,0.00804087,-0.00182611,0.01187247,-0.00724698,-0.00608942,0.00136495,0.01070588,0.00732524,-0.00271760,0.00477951,0.01293029,0.00898962,-0.01911396,0.01879099,-0.00216178,0.00703956,-0.00361753,-0.00559646,0.00371450,-0.00627264,0.00876086,-0.01456218,0.00255566,0.00556501,0.01632419,-0.02584435,0.01095164
2021-01-19,0.00462499,-0.01203765,0.00877183,-0.00636345,-0.01555354,-0.00586019,-0.00337481,-0.00516213,0.00458085,-0.00787576,0.00902225,-0.01990429,0.00337505,-0.00279532,0.00415902,0.00581727,-0.00977812,-0.00483739,0.01552884,0.01194739,0.00133669,-0.01784227,-0.00066920,0.00898744,0.00035043,-0.02097333,-0.01276541,0.00523208,0.00387543,0.00549812,0.00112536,-0.02253262,-0.00256020,-0.01970254,0.00745770,0.00108328,-0.00177182,-0.00362873,0.01420224,-0.00081050
2021-01-20,0.00237187,-0.00423821,0.00618591,-0.00372170,-0.00254289,-0.00264374,0.00143440,0.01399976,-0.01792862,-0.00962345,-0.02736839,0.00867670,0.02163695,-0.01134393,0.00160234,0.02141831,-0.01277620,0.00392801,0.00428097,-0.01178761,-0.00236595,0.02001871,-0.00317324,-0.00862274,-0.00361503,0.00532002,-0.00000796,0.01856251,0.00442202,-0.00417687,-0.00586965,-0.00280091,-0.01481675,0.01128443,0.00744833,0.00523460,0.01490829,-0.00330711,0.02230620,-0.01122812
2021-01-21,-0.01444644,-0.00191473,-0.01405339,-0.01511838,0.00391186,-0.00387326,0.00822678,0.00413577,-0.00740004,-0.00747740,0.00540371,0.01131408,0.00220275,-0.00476835,-0.00764568,0.00062667,0.00691117,0.00894669,0.01209662,0.01115529,0.00764177,0.00257890,-0.00417823,0.00191523,-0.00225256,0.00397347,0.01234678,-0.01377421,-0.00437589,0.02031991,0.00327143,0.01261889,0.01506704,-0.01234621,-0.00062724,-0.00729411,-0.01914060,-0.00099824,-0.00629596,0.00346521
2021-01-22,0.00417176,-0.00212511,0.00394434,0.00291077,0.00879281,-0.00759166,-0.01614015,-0.00712848,-0.00417772,-0.00883344,0.01579783,-0.00361030,-0.01645426,0.00509442,0.00044766,0.00093930,0.00141194,-0.01911054,0.01722272,0.02362740,-0.00993265,0.00938746,0.00466935,0.00466631,0.00642998,-0.00519406,0.00536485,-0.00417968,-0.01214167,0.00259098,-0.00073072,0.00057792,-0.03211178,0.00367509,0.02172301,0.00037521,0.01839790,-0.00530112,-0.00978390,-0.00468686
2021-01-25,0.00647587,-0.00575115,0.00107192,-0.01930454,-0.01083740,0.01424541,0.00293308,-0.00559875,-0.00719618,-0.00325269,-0.00457494,-0.01487501,0.00144560,0.00390783,-0.00580930,-0.00461300,0.00852480,0.02803041,-0.00491444,-0.00983833,-0.01146872,-0.00413745,0.02110442,0.01011928,-0.00841995,0.01360917,0.00315175,-0.00482250,0.01760621,0.00975265,0.01892259,-0.00932693,-0.00214971,0.01177799,-0.02724347,-0.00909668,0.00117207,-0.00274545,0.00423385,-0.00398820
2021-01-26,-0.00223941,-0.00686527,-0.00467579,0.01632238,0.01683503,0.00434877,-0.00986645,-0.00732858,-0.00952706,-0.01104994,0.00571133,-0.00959418,-0.00380385,0.02198074,-0.01604601,0.01061863,-0.00523148,0.00619083,-0.01774528,-0.00697852,-0.01903852,-0.02588591,0.00101256,-0.00455435,0.01744328,-0.01296295,-0.00355988,-0.00001085,-0.00411073,-0.00317323,0.00480695,0.00918452,-0.01829400,-0.00321992,-0.00521436,-0.00364620,0.00874645,0.00393314,0.01060023,0.01126020
2021-01-27,-0.01271557,-0.01099543,0.01328107,-0.00624918,0.01757920,-0.01023786,0.00608220,-0.00562515,-0.01298251,0.01486229,0.00404955,0.02780374,-0.00493845,-0.01052535,-0.00174799,-0.00117250,-0.00898223,-0.01053307,-0.00712838,-0.00249262,-0.01922184,0.00395743,0.01051470,-0.01324314,0.00530740,0.00398878,0.02337617,0.00142475,0.00180344,0.00372842,-0.00026500,-0.00393266,-0.01718481,0.00984278,-0.00472324,-0.00302919,-0.00436937,-0.02941106,-0.00602017,0.00755922
2021-01-28,-0.00076605,0.00343433,-0.00473909,0.01319936,-0.01373006,0.00356797,0.01259827,0.00372934,-0.00198408,0.00055044,-0.02265387,-0.01663954,-0.00114681,0.01341321,-0.00895789,-0.02207968,-0.00824404,0.00017535,-0.01755116,-0.01245879,0.01160856,0.00637988,0.01335634,0.00865267,-0.00032571,-0.00706643,0.00611959,-0.00133546,-0.00752258,-0.00191352,-0.01730630,0.00583494,-0.00259634,0.00307045,0.00366844,0.00924896,0.01978822,0.00107939,-0.00040423,0.00943052
2021-01-29,0.00324579,-0.00007462,-0.00048014,-0.00795674,0.01080088,-0.00241201,0.00496783,0.00035802,0.00551444,0.00193807,-0.01104293,-0.00502343,-0.00729526,0.00171124,0.00274902,0.00943185,0.00349112,0.02256285,0.02308939,-0.00256783,-0.00758744,0.00150779,0.01203259,0.01465820,-0.00144689,-0.00417543,-0.00220643,0.00070973,0.02230752,-0.00739672,0.00103796,0.01769793,0.00554417,0.01488626,-0.00430927,0.00354285,0.00615659,-0.01031541,-0.00858316,-0.01207859
2021-02-01,0.02042271,-0.00434686,-0.00249028,0.01764715,-0.00235167,0.01840207,-0.01316182,-0.01155402,0.00083839,-0.02008016,-0.00146742,0.01763992,0.00822622,-0.00246498,-0.00093012,-0.00440115,-0.00410603,-0.01196731,0.00410805,-0.01336360,-0.00543903,0.01562268,-0.00948323,0.00755340,-0.00414542,-0.01139338,-0.01107477,0.01135423,-0.01549094,-0.01318456,-0.00570887,-0.00226098,-0.00836020,0.02876394,0.03072119,-0.00357731,0.00283274,0.01818432,0.01562530,0.02104486
2021-02-02,-0.00996069,-0.01493274,0.01642147,0.00158876,0.01920517,-0.00110838,0.00922199,0.00437596,0.01627047,-0.00528675,-0.01695549,0.01251584,-0.01446890,0.00222643,-0.00994965,0.00213783,-0.01538948,0.01411507,-0.01453944,0.01701196,0.00589876,0.01561083,0.00116598,-0.01097450,-0.01040654,0.00127242,-0.01586637,0.01423420,-0.00815292,0.00868282,0.01416702,-0.01584235,-0.00954995,-0.00593453,0.01222001,0.00728483,-0.01782830,-0.00637011,-0.00466481,-0.00720738
2021-02-03,-0.00388047,0.00309312,0.00250170,-0.01616315,0.01179664,0.01110424,0.00933007,0.00350556,-0.00919840,-0.00145352,-0.00759935,0.02187747,-0.01548757,0.01216364,0.00867241,0.02021496,0.00216140,0.00277701,0.00534437,0.01162535,0.02011603,0.00853988,-0.02429570,0.00471623,0.00587519,0.00125805,-0.00474411,0.00614333,0.00491087,0.00457540,0.02172784,-0.00411812,0.00063391,-0.01176350,-0.00095972,-0.00539551,-0.00017871,0.00255611,0.01061470,0.01237301
2021-02-04,-0.02176508,0.00289054,-0.01546657,-0.01736602,-0.00117721,0.00388835,0.00180612,-0.00558050,-0.01405908,-0.00804618,-0.00277884,-0.01619299,-0.01376877,-0.00027016,0.00305048,-0.00683317,0.00032245,0.00999979,0.00571751,0.00404436,-0.01080072,0.00240839,-0.00837945,0.00166853,0.02170726,-0.00507248,0.01091148,-0.00641698,0.00041763,-0.00572095,-0.02464936,-0.00705311,0.00737540,0.00757001,-0.00032577,-0.00555218,0.01254772,-0.00276290,0.01116229,0.01529847
2021-02-05,0.01064455,-0.00873960,-0.00021034,-0.00868408,0.01029655,-0.02081796,0.00415608,-0.00878682,-0.01588110,-0.01119577,-0.00615712,-0.00069820,-0.00735405,0.01028043,0.01097180,0.00837371,0.01137595,-0.01229333,-0.01498045,0.00416244,0.02604392,-0.00876185,0.01593057,0.00915487,-0.00008818,-0.01558453,0.00230887,-0.00146755,-0.00443310,0.01782691,-0.01242389,0.01987784,-0.00310696,0.01498944,-0.00347434,-0.00410615,0.00099960,-0.00048994,-0.01910019,-0.01539744
2021-02-08,0.03134881,0.00557923,0.00296318,0.00764874,0.02297144,-0.00399302,-0.00186713,-0.00505067,-0.00056361,0.01661583,0.00028845,0.00670417,-0.01483500,0.01116680,0.01859940,0.00902165,-0.02078610,-0.00354856,-0.02233883,-0.01460569,0.00786953,0.01106006,-0.01908962,-0.00515333,-0.00124788,-0.00940628,-0.01063316,0.00237499,-0.01477193,0.01499252,-0.00761493,-0.00464377,0.00481192,0.01288332,0.01470172,-0.01146077,-0.01346415,0.00635677,-0.01575168,-0.01107728
2021-02-09,0.00960172,0.00058055,0.00976419,0.01004838,-0.00556500,0.01279541,-0.00879363,-0.01030966,0.01517238,-0.00927273,0.02272431,0.00180537,-0.00658194,0.02222986,-0.00543987,0.00487930,0.00626248,0.00539516,0.00256732,0.00100491,0.00187153,-0.00606215,0.00108966,0.00598068,-0.00733329,0.00317927,-0.01537582,0.00072843,-0.00828011,-0.00849335,0.00942501,-0.00692925,-0.00585283,0.01498535,-0.01698905,-0.01231448,-0.00829513,0.00562209,0.01214641,-0.00164745
2021-02-10,0.00065602,0.01218674,0.00674701,-0.01370465,-0.02126725,0.00249998,-0.00172352,-0.03538148,0.00586335,0.01029145,-0.00886709,0.01092641,-0.00418416,-0.00551127,-0.00043822,0.00187719,-0.00263130,0.00372673,-0.00595831,-0.00799882,0.00832551,0.00122786,0.00078397,-0.01300065,0.00720357,0.00529826,0.00341091,0.00633218,-0.01104065,-0.00376847,0.01252090,0.02290002,-0.00892098,0.00151602,-0.00683306,-0.02181206,-0.00015667,-0.00130770,0.02396077,-0.00889070
2021-02-11,0.01041907,-0.02380906,0.00936910,-0.00243692,-0.02786015,0.01031211,0.01689272,0.00269218,-0.00974437,0.01402169,-0.00578674,-0.00203525,-0.00074444,-0.02042909,-0.02009316,-0.00983813,-0.02616498,-0.01328420,-0.01043865,0.00990450,-0.02384969,-0.00641324,0.00375474,-0.00359983,-0.01866221,0.00312871,0.01011785,-0.00813538,0.01878744,0.01057488,-0.01622107,0.00046845,-0.01349576,-0.01744162,-0.00947433,-0.00083450,-0.00879086,-0.00275909,0.01911823,-0.01923585
2021-02-12,-0.00544561,0.00067610,0.02362091,-0.01745007,-0.00337871,0.01973728,0.00685646,0.00695527,0.00168632,-0.00553876,-0.00141996,-0.00082529,-0.01565908,-0.01404879,-0.00028754,0.00219013,0.00470673,0.01299158,0.03094029,0.00411590,0.00911540,-0.01461996,0.00854549,-0.00282625,0.00523472,0.00775011,0.00696990,-0.00427301,-0.00820146,-0.00923496,0.00108390,-0.00026926,-0.00915501,0.00477462,-0.01327460,-0.00270299,0.00164772,-0.00155542,-0.00009569,-0.00549762
2021-02-15,-0.00517602,0.01131764,0.00376355,0.00033613,0.02178038,0.00354977,0.00613178,0.01864023,0.02192831,0.00335863,-0.00706250,0.00001078,0.00909647,0.00321865,-0.00256136,-0.01573546,0.00643119,0.01949256,-0.02001091,0.00509619,-0.00760778,0.01333960,-0.01618698,-0.00028818,0.01341918,-0.00228391,-0.00583066,-0.00467951,0.00481639,-0.00278259,-0.01669342,0.01976500,-0.00043707,-0.00449214,0.00271091,0.00147158,-0.00129875,0.01146989,0.01589531,-0.00257058
2021-02-16,0.01545323,-0.02595425,-0.01027229,0.00614321,-0.00593528,-0.01325652,0.00345155,-0.01198049,0.00306095,-0.01373441,0.00410268,0.01051058,-0.00764324,-0.02550979,-0.00591536,0.00056253,-0.00387519,0.00602911,0.01353865,-0.00656359,0.01463594,0.00694487,0.00089280,-0.00994332,-0.00276440,-0.01330856,-0.00391589,0.00416479,-0.00639239,0.01637081,-0.01002178,0.00676932,0.01004863,0.01568955,0.01367648,0.01039113,-0.01923586,-0.00199980,-0.00603376,-0.00380178
2021-02-17,0.01330878,0.00397067,-0.00597187,-0.01040610,-0.00143983,0.00338203,-0.00051318,-0.02134922,0.01441052,-0.01122269,0.00097931,-0.00167861,-0.00614800,-0.00118384,-0.00491372,-0.00197391,-0.00271520,0.00296062,0.01688073,0.00030943,0.00499354,0.00159332,-0.00652209,0.01787674,0.00712507,-0.00646127,0.02709447,-0.01408007,0.00191810,-0.00803035,-0.00595125,-0.01663407,-0.01071122,-0.00224482,-0.01082175,0.00724328,0.00409467,0.01495388,0.01001200,-0.00614162
2021-02-18,0.00537485,0.00624195,-0.00089328,-0.01078084,0.00911620,-0.00430552,-0.00240767,0.00104936,0.00979956,-0.02313670,0.00232486,0.01425825,0.00991021,0.00584508,-0.00165323,-0.00119876,-0.01919941,0.01061597,0.01025703,0.01633693,0.01091233,-0.02103217,0.00579436,0.00322146,-0.00026666,0.01456229,-0.00219469,0.00861486,-0.01209054,0.00366221,-0.01489034,-0.00328828,-0.01475276,0.00020508,-0.00747920,-0.00462027,-0.00360319,0.01952427,0.00188411,-0.00122364
2021-02-19,0.01656737,-0.00392699,-0.00120342,0.01336817,0.00977972,0.02028786,0.01051447,-0.01752212,-0.00160182,0.00888648,0.01230840,0.00143978,-0.00214066,0.00322059,-0.00773804,0.00488354,-0.00071351,-0.00260661,-0.00678065,0.00232815,-0.02117792,0.01026936,-0.00363733,0.01408881,0.01974232,0.00375651,0.00702136,-0.00160122,-0.01777640,0.00244805,0.00605877,-0.00052898,0.01785412,0.00383465,-0.00719210,-0.00355493,-0.00666934,0.00171283,-0.00913233,-0.01099349
2021-02-22,0.02617941,0.00682914,-0.01396042,0.00253607,-0.01383212,-0.00608957,0.00768842,-0.00620902,-0.00739110,0.02661751,0.01037418,-0.01020903,-0.01131952,-0.00070017,-0.00068207,0.00874350,-0.00368051,-0.00190542,0.00362819,0.01333335,0.00518102,-0.00133534,0.01107131,-0.00575135,0.02547888,-0.00934571,-0.00179375,0.01517501,-0.00263021,-0.00917020,0.01199851,0.00307363,-0.00659181,0.01046767,0.01335813,0.00479430,-0.00717883,-0.00043390,0.00451817,-0.01935340
2021-02-23,-0.00606495,-0.02243002,0.02537169,0.02751678,-0.00345962,0.01659827,0.00783242,0.01140033,0.00399986,0.00344737,-0.00089876,-0.00492756,-0.00507023,-0.00754803,0.01598681,0.00498060,0.02018723,0.00728846,-0.02517136,-0.01781513,0.00865994,-0.00056603,0.00200325,0.01939456,0.00502758,0.00762398,0.00492960,0.00297705,0.00315784,0.00925947,-0.00731985,-0.01593732,-0.00033773,0.00862565,-0.00935362,-0.00653762,0.01084295,-0.00057106,-0.00190536,0.00887486
2021-02-24,-0.00557939,-0.00796186,0.03636920,0.01269242,-0.01179525,-0.00794021,-0.00690758,0.00089654,0.00490478,-0.00450231,0.00114084,-0.01446178,-0.00320917,-0.00167605,0.00953412,0.00945575,0.00507122,0.01157818,-0.01498639,0.01788120,0.00939087,0.00211224,-0.02525500,0.01089831,-0.01366760,0.01054675,0.00648399,0.00483758,-0.00894845,-0.01633261,-0.00398822,0.00913926,0.00091084,0.02182195,0.01151286,0.02210545,-0.02377049,0.00993463,-0.00464889,-0.00396481
2021-02-25,-0.01897210,-0.00956330,0.00206020,0.01034196,-0.02084118,-0.00898898,-0.00476963,-0.00176122,-0.01578677,0.00354156,0.02184554,-0.01053684,-0.00942461,-0.00068613,0.00864571,0.01023613,-0.01409202,-0.00086958,0.01233500,0.00324714,-0.00463059,-0.00856907,0.00262743,-0.00006562,-0.00616988,-0.00390507,0.01357659,-0.01392570,-0.02964158,0.00107562,0.01361848,0.00830257,-0.00164439,0.01101000,-0.00979395,-0.00619752,-0.00809388,0.00023691,-0.01650809,0.00551466
2021-02-26,0.02085767,0.01242800,0.00394221,-0.01908595,-0.02337252,-0.00836596,0.01264618,-0.00126144,0.01552878,-0.01590388,0.00148433,-0.00950611,0.00444191,0.01239677,0.02694215,-0.00947566,0.00487052,-0.00386588,-0.00926441,0.01237876,0.00179094,0.00529247,0.00092687,-0.01794254,-0.00592026,-0.01157817,-0.01191143,-0.01705362,-0.00810473,-0.00216057,-0.00397284,-0.00108797,-0.01075532,-0.00064355,0.00166535,0.00651994,-0.00127052,0.00135861,0.01280444,-0.00637151
2021-03-01,-0.00898206,-0.00917318,-0.01232728,-0.00425749,0.02323613,-0.00182217,-0.01563382,0.03055366,0.01420499,0.00008090,0.01050549,-0.00973260,0.01118511,-0.01804077,-0.00197607,-0.00031894,0.00353147,0.00946942,-0.01083553,0.00112328,-0.01740409,-0.00121432,0.01559665,-0.02278736,0.00410208,0.01626660,-0.00485630,0.00317228,0.00972874,-0.01293118,0.00370437,-0.01322211,-0.00440272,-0.00733234,0.00932820,-0.00454664,-0.01777666,-0.02850918,0.00481217,-0.00413379
2021-03-02,0.00515443,0.01427719,-0.00716035,0.00991770,-0.00480230,-0.00146022,-0.00345006,-0.00274827,-0.02790602,-0.00445216,-0.02768039,0.00067676,0.01968586,-0.00712376,0.01312500,0.00257793,-0.00206607,0.00689416,-0.00389440,-0.00434020,0.00996865,0.00495771,0.00986737,0.00949202,-0.00811635,0.01487396,-0.00731265,-0.00972441,-0.01867744,0.00894579,0.00769547,0.00398127,0.01048014,-0.00495765,-0.02274238,0.00699772,-0.00442483,0.00498791,0.00167711,0.00638318
2021-03-03,0.01889117,-0.01323063,0.01199663,-0.01064608,0.00626586,0.01245923,0.00227170,-0.00425289,0.00413860,0.01248837,0.00366152,0.00706793,-0.01529121,-0.00195608,0.00831774,-0.00727480,-0.00291983,-0.00496644,0.00089940,-0.01867429,-0.01491201,0.00171585,0.00396726,0.01814484,0.02408316,-0.00132532,-0.02696745,0.00015791,-0.01819956,-0.01553236,0.01117644,0.00631641,-0.01003427,-0.00865470,0.01152947,-0.00837439,0.00226755,0.01825611,0.01688215,-0.00216296
2021-03-04,0.00668683,0.01458457,0.00055165,-0.00397329,-0.00686646,-0.01120259,0.00128106,0.00105566,-0.02165566,-0.00054215,0.00122383,-0.00531876,-0.02922342,0.00046296,0.01473387,0.00295639,-0.01577630,0.00317338,0.00109805,-0.00423923,-0.02747651,-0.00185185,-0.01470940,-0.01746515,-0.00154905,-0.02177624,-0.00710436,-0.01471763,-0.00165534,-0.00110447,-0.00566304,0.00342622,-0.01078116,0.01772443,-0.00507145,0.00828996,0.00411193,-0.02517646,0.00943263,0.00517913
2021-03-05,0.01832553,-0.00859658,0.01680996,-0.00639620,0.00044657,-0.00291109,0.00153874,-0.00556119,0.00364750,0.01319391,0.02615992,0.01127834,0.01162884,-0.01890456,-0.01214159,0.01181950,-0.00954566,-0.01989602,0.00479977,0.01757416,0.00847016,-0.00813475,-0.00400559,-0.00088614,0.00688011,0.00915802,-0.01068626,0.00969186,-0.01205308,-0.01328635,-0.00736719,0.01556818,-0.00939179,-0.00112269,-0.00378530,0.02022262,-0.00843208,-0.01006550,-0.00673897,-0.00425224
2021-03-08,0.00214530,-0.00136980,-0.02712802,-0.01321624,0.01024113,-0.00336133,-0.00183379,-0.00420043,-0.00364032,0.00672491,-0.01007322,-0.00282306,-0.00269325,-0.00331395,0.00028504,0.01934447,0.01088238,-0.01383825,-0.02285279,-0.01239998,0.01805311,-0.00643018,0.01896277,-0.00441720,0.00806591,0.00187263,-0.00851942,-0.01537736,-0.00036041,-0.00820426,-0.00031786,-0.01608067,-0.00517281,0.01196229,0.00941643,-0.01067896,-0.00781888,-0.00304847,-0.01787530,0.01591470
2021-03-09,0.01784409,-0.00915520,-0.01266780,-0.00592163,0.01104513,0.01861639,-0.00284292,-0.00870460,-0.01028695,0.00785687,-0.00313083,0.00304623,0.00459244,0.00850984,0.00453909,0.00987751,-0.00086736,0.01346339,-0.00057385,-0.01004968,-0.00850606,-0.00812688,0.00483889,-0.01431938,0.00012697,0.00409889,-0.00933237,-0.00902352,-0.01014395,0.00183874,0.01995791,0.00035137,-0.01905869,0.00173767,0.00230683,-0.00254785,0.00974699,-0.00381890,-0.01149728,0.01697529
2021-03-10,-0.00268343,0.01221908,0.00002918,0.00822263,0.00361568,0.01517702,-0.01906193,-0.00143413,0.00053719,0.00888839,0.00311097,0.00605181,-0.00883456,0.00405498,0.00218470,0.00520196,-0.00958601,-0.00653939,0.00899530,0.03237658,-0.00127796,0.00201484,-0.01047641,0.00369507,-0.00128542,0.00832361,0.01475229,0.01808321,0.00463834,-0.00693811,-0.00246449,-0.00071377,0.00543524,0.00502136,0.00540461,-0.01314103,0.02530534,-0.00768595,-0.00186190,-0.02000742
2021-03-11,-0.00785316,0.00123597,-0.01579834,0.00137127,-0.00975225,0.00971516,-0.00951435,-0.00596189,0.00869028,0.00824010,-0.00367272,-0.00486324,0.02095624,-0.00561712,0.01117016,0.00111125,0.00873173,-0.02188003,0.00296355,0.00742998,-0.00721457,0.01419716,-0.00109398,0.00773894,0.00403310,0.00981557,0.01192684,0.01278669,-0.01186551,0.01051894,0.01173651,0.02424901,0.00578861,-0.00617262,0.01037330,-0.00168983,-0.00068763,-0.00951363,0.01783450,-0.01381700
